ID,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Absenteeism time in hours
26.0,28.0,4.0,6.0,3.0,300.0,26.0,13.0,43.0,239409.0,98.0,0.0,1.0,2.0,1.0,1.0,1.0,77.0,175.0,8.0
26.0,13.0,8.0,5.0,1.0,300.0,26.0,13.0,43.0,265615.0,94.0,0.0,1.0,2.0,1.0,1.0,1.0,77.0,175.0,1.0
26.0,14.0,8.0,5.0,1.0,300.0,26.0,13.0,43.0,265615.0,94.0,0.0,1.0,2.0,1.0,1.0,1.0,77.0,175.0,2.0
26.0,15.0,7.0,2.0,1.0,300.0,26.0,13.0,43.0,230290.0,92.0,0.0,1.0,2.0,1.0,1.0,1.0,77.0,175.0,8.0
27.0,7.0,5.0,4.0,3.0,184.0,42.0,7.0,27.0,285904.4324437187,92.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,167.0,4.0
27.0,23.0,1.0,5.0,2.0,184.0,42.0,7.0,27.0,308593.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,58.00000107977227,167.0,2.0
27.0,23.0,1.0,5.0,2.0,184.0,42.0,7.0,27.0,308592.97565651644,95.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,167.00000394595494,2.0
27.0,23.0,2.0,6.0,2.0,184.0,42.0,7.0,27.0,302585.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,167.0,1.0
27.0,23.0,2.0,3.0,2.0,184.0,42.0,7.0,27.0,302585.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,167.0,8.0
27.0,23.0,9.0,3.0,1.0,184.0,42.0,7.0,27.0,241476.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,167.0,2.0
28.0,28.0,2.0,2.0,2.0,225.0,26.0,9.0,28.0,302585.0,99.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,7.0,2.0,2.0,2.0,225.0,26.0,9.0,28.0,264249.0,97.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,11.0,5.0,2.0,3.0,225.0,26.0,9.0,28.0,237656.0,99.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,1.0
28.0,23.0,2.0,3.0,2.0,225.0,26.0,9.0,28.0,264249.0,97.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,23.0,2.0,4.0,2.0,225.0,26.0,9.0,28.0,302585.0,99.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,1.0
28.0,23.0,1.0,3.0,2.0,225.0,26.0,9.0,28.0,308593.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,1.0
28.0,25.0,2.0,5.0,2.0,225.0,26.0,9.0,28.0,302585.0,99.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,23.0,10.0,6.0,4.0,225.0,26.0,9.0,28.0,253465.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,23.0,10.0,4.0,4.0,225.0,26.0,9.0,28.0,253465.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,23.0,6.0,5.0,3.0,225.0,26.0,9.0,28.0,253957.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,4.0
28.0,7.0,2.0,3.0,2.0,225.0,26.0,9.0,28.0,264249.0,97.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,8.0
28.0,25.0,2.0,5.0,2.0,225.0,26.0,9.0,28.0,264249.0,97.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,28.0,2.0,5.0,2.0,225.0,26.0,9.0,28.0,264249.0,97.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,23.0,2.0,3.0,2.0,225.0,26.0,9.0,28.0,302585.0,99.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,25.0,3.0,5.0,2.0,225.0,26.0,9.0,28.0,222196.0,99.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,6.0,5.0,4.0,3.0,225.0,26.0,9.0,28.0,237656.0,99.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,19.0,4.0,2.0,3.0,225.0,26.0,9.0,28.0,246288.0,91.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,8.0
28.0,13.0,11.0,6.0,4.0,225.0,26.0,9.0,28.0,306345.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,23.0,11.0,4.0,4.0,225.0,26.0,9.0,28.0,306345.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,19.0,4.0,5.0,3.0,225.0,26.0,9.0,28.0,246288.0,91.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,8.0
28.0,23.0,11.0,4.0,4.0,225.0,26.0,9.0,28.0,306345.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,1.0
28.0,28.0,11.0,3.0,4.0,225.0,26.0,9.0,28.0,306345.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,13.0,4.0,2.0,3.0,225.0,26.0,9.0,28.0,246288.0,91.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,8.0
28.0,23.0,12.0,5.0,4.0,225.0,26.0,9.0,28.0,261306.0,97.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,23.0,11.0,4.0,4.0,225.0,25.9999988564889,9.0,28.0,306345.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,1.0
28.0,12.0,12.0,2.0,4.0,225.0,26.0,9.0,28.0,236629.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,28.0,12.0,5.0,4.0,225.0,26.0,9.086840012964634,28.0,261306.0,97.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,23.0,12.0,3.0,4.0,225.0,26.0,9.0,28.0,261306.0,97.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,25.0,5.0,4.0,3.0,225.0,26.0,9.0,28.0,246074.0,99.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,23.0,12.0,6.0,2.0,225.0,26.0,9.0,28.07330362976578,261306.0,96.95427629009983,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,23.0,1.0,4.0,2.0,225.0,26.0,9.0,28.0,314169.63719825045,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0000104920737,1.0
28.0,7.0,3.0,2.0,2.0,225.0,26.0,9.0,28.0,222196.0,99.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,8.0
28.0,27.0,1.0,4.0,2.0,225.0,26.0,9.0,28.0,308593.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,28.0,1.0,5.0,2.0,225.0,26.0,9.0,28.0,308593.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,27.0,1.0,6.0,2.0,225.0,26.0,9.0,28.0,308593.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,1.0
28.0,27.0,1.0,3.0,2.0,225.0,26.0,9.0,28.0,308593.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,18.0,9.0,4.0,4.0,225.0,26.0,9.0,28.0,241476.0,92.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,23.0,1.0,4.0,2.0,225.0,26.0,9.0,28.0,330061.0,100.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,5.0
28.0,27.0,3.0,5.0,2.0,225.0,26.0,9.0,28.0,222196.0,99.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,28.0,10.0,3.0,4.0,225.0,26.0,9.0,28.0,253465.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,23.0,10.0,4.0,4.0,225.0,26.0,9.0,28.0,253465.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,25.0,2.0,3.0,2.0,225.0,26.0,9.0,28.0,264249.0,97.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,25.0,7.0,5.0,1.0,225.0,26.0,9.0,28.0,230290.0,92.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,4.0
28.0,23.0,6.0,4.0,1.0,225.0,26.0,9.0,28.0,253957.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,9.0,7.0,3.0,1.0,225.0,26.0,9.0,28.0,230290.0,92.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,5.97567535197952
28.0,23.0,10.0,3.0,4.0,225.0,26.0,9.0,28.0,284853.0,91.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0772528460315,4.0
28.0,23.0,9.0,3.0,4.0,225.0,26.0,9.0,28.0,241476.0,92.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,23.0,11.0,3.0,4.0,225.0,26.0,9.0,28.0,268519.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,23.0,4.0,4.0,3.0,225.0,26.0,9.0,28.0,326452.0,96.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,1.0
28.0,23.0,10.0,3.0,4.0,225.0,26.0,9.0,28.0,284853.0,91.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,28.0,3.0,2.0,3.0,225.0,26.0,9.0,28.0,343253.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,1.0
28.0,23.0,12.0,4.0,4.0,225.0,26.0,9.0,28.0,280549.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,13.0,10.0,3.0,4.0,225.0,26.0,9.0,28.0,284853.0,91.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,13.0,10.0,5.0,4.0,225.0,26.0,9.0,28.0,284853.0,91.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,1.0
28.0,23.0,12.0,6.0,4.0,225.0,26.0,9.0,28.0,280549.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,23.0,12.0,4.0,4.0,225.0,26.0,9.0,28.0,280549.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,10.0,10.0,6.0,4.0,225.0,26.0,9.0,28.0,284853.0,91.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,28.0,4.0,6.0,3.0,225.0,26.0,9.0,28.0,326452.0,96.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,11.0,3.0,4.0,3.0,225.0,26.0,9.0,28.0,343253.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,16.0
28.0,11.0,3.0,3.0,3.0,225.0,26.0,9.0,28.0,343253.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,8.0
28.0,28.0,3.0,6.0,3.0,225.0,26.0,9.0,28.0,343253.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,23.0,12.0,3.0,4.0,225.0,26.0,9.0,28.0,280549.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,0.0,10.0,2.0,4.0,225.0,26.0,9.0,28.0,284853.0,91.0,1.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,0.0
28.0,22.0,7.0,4.0,1.0,225.0,26.0,9.0,28.0,264604.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,8.0
28.0,23.0,9.0,4.0,1.0,225.0,26.0,9.0,28.0,261756.0,87.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,1.0
28.0,23.0,3.0,6.0,2.0,225.0,26.0,9.0,28.0,343253.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,1.0
28.0,7.0,2.0,4.0,2.0,225.0,26.0,9.0,28.0,251818.0,96.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,1.0
28.0,28.0,6.0,5.0,1.0,225.0,26.0,9.0,28.0,305250.05961428076,94.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,19.0,5.0,3.0,3.0,225.0,26.0,9.0,28.0,248032.38104645195,92.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,8.0
28.0,14.0,11.0,5.0,4.0,225.0,26.0,9.0,28.0,268519.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,23.0,11.0,6.0,4.0,225.0,26.0,9.0,28.0,268519.0,93.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,4.0
28.0,11.0,3.0,2.0,3.0,225.0,26.0,9.0,28.0,343253.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,8.0
28.0,23.0,12.0,2.0,4.0,225.0,26.0,9.0,28.0,280549.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
28.0,23.0,12.0,5.0,4.0,225.0,26.0,9.0,28.0,280549.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,3.0
28.0,23.0,3.0,4.0,2.0,225.0,26.0,9.0,28.0,343253.0,95.0,0.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,2.0
29.0,19.0,5.0,4.0,3.0,225.0,15.0,15.0,41.0,237656.0,99.0,0.0,4.0,2.0,1.0,0.0,2.0,94.0,169.37406152535647,3.0
29.0,22.0,5.0,6.0,3.0,225.0,15.0,15.0,41.0,237656.0,99.0,0.0,4.0,2.0,1.0,0.0,2.0,94.0,169.357431582983,8.0
29.0,14.0,5.0,5.0,3.0,225.0,15.0,15.0,41.0,237656.0,99.0,0.0,4.0,2.0,1.0,0.0,2.0,94.0,170.01692151513436,8.0
29.0,28.0,2.0,6.0,2.0,225.0,15.0,15.0,41.0,264249.0,97.0,0.0,4.0,2.0,1.0,0.0,2.0,94.0,167.48357895441063,2.0
29.0,0.0,9.0,2.0,4.0,225.0,26.0,9.0,28.0,241476.0,92.0,1.0,1.0,1.0,0.0,0.0,2.0,69.0,169.0,0.0
30.0,28.0,8.0,4.0,1.0,157.0,27.0,6.0,29.0,205917.0,92.0,0.0,1.0,0.0,1.0,1.0,0.0,75.0,168.86144342755063,4.0
30.0,25.0,7.0,2.0,1.0,157.0,27.0,6.0,29.0,275312.0,98.0,0.0,1.0,0.0,1.0,1.0,0.0,75.0,170.10897025701505,3.0
30.0,11.0,2.0,4.0,2.0,157.0,27.0,6.0,29.0,251818.0,96.0,0.0,1.0,0.0,1.0,1.0,0.0,75.0,167.79635897965036,16.0
30.0,19.0,3.0,3.0,2.0,157.0,27.0,6.0,29.0,343253.0,95.0,0.0,1.0,0.0,1.0,1.0,0.0,75.0,170.6903310564103,3.0
30.0,19.0,8.0,6.0,1.0,157.0,27.0,6.0,29.0,265615.0,94.0,0.0,1.0,0.0,1.0,1.0,0.0,75.0,169.55013856929946,3.0
30.0,28.0,12.0,2.0,2.0,157.0,27.0,6.0,29.0,236629.0,93.0,0.0,1.0,0.0,1.0,1.0,0.0,75.0,170.188121681035,2.0
31.0,0.0,5.0,4.0,3.0,162.57700591570827,15.0,9.0,50.0,295387.0463628611,92.0,1.0,1.0,0.0,0.0,0.0,0.0,76.0,169.5997041494531,0.0
31.0,11.0,2.0,2.0,2.0,246.00001442173925,15.0,9.0,50.0,302585.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,170.00000996624257,8.0
31.0,1.0,2.0,3.0,2.0,245.99999263505558,15.0,9.0,50.0,302585.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,169.99999491040424,8.0
32.0,14.0,10.0,4.0,4.0,289.0,48.0,12.756728442006597,49.0,284853.0,91.0,0.0,1.0,0.0,0.0,0.0,2.0,108.0,171.9634864269066,3.0
32.0,4.0,10.0,5.0,4.0,289.0,48.0,12.766200590096812,49.0,284853.0,91.0,0.0,1.0,0.0,0.0,0.0,2.0,108.0,172.0,1.0
32.0,28.0,6.0,2.0,1.0,289.0,48.0,12.999999737755227,49.0,288201.20329067635,94.0,0.0,1.0,0.0,0.0,0.0,2.0,108.0,172.0,2.0
32.0,23.0,10.0,5.0,4.0,289.0,48.0,12.73366536923129,49.0,284853.0,91.0,0.0,1.0,0.0,0.0,0.0,2.0,108.0,172.0,2.0
32.0,10.0,1.0,5.0,2.0,289.0,48.0,12.999999736993711,49.0,313532.0,96.0,0.0,1.0,0.0,0.0,0.0,2.0,108.0,172.0,8.0
33.0,28.0,4.0,6.0,3.0,248.0,25.0,14.0,47.0,326452.0,96.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,8.0
33.0,23.0,11.0,2.0,4.0,248.0,25.0,14.0,47.0,284031.0,97.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,2.0
33.0,14.0,3.0,6.0,3.0,248.0,25.0,14.0,47.0,343253.0,95.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,3.0
33.0,23.0,12.0,3.0,4.0,248.0,25.0,14.0,47.0,261306.0,97.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,1.0
33.0,23.0,5.0,4.0,3.0,248.0,25.0,14.0,47.0,246074.0,99.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,2.0
33.0,23.0,9.0,6.0,4.0,248.0,25.0,14.0,47.0,241476.0,92.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,1.0
33.0,23.0,8.0,4.0,1.0,248.0,25.0,14.0,47.0,205917.0,92.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,2.0
33.0,14.0,11.0,5.0,4.0,248.0,25.0,14.0,47.0,268519.0,93.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,4.0
33.0,28.0,11.0,2.0,4.0,248.0,25.0,14.0,47.0,306345.0,93.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,1.0
33.0,23.0,8.0,4.0,1.0,248.0,25.0,14.0,47.0,265615.0,94.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,1.0
33.0,23.0,2.0,3.0,2.0,248.0,25.0,14.0,47.0,264249.0,97.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,2.0
33.0,23.0,3.0,5.0,2.0,248.0,25.0,14.0,47.0,222196.0,99.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,3.0
33.0,23.0,10.0,4.0,4.0,248.0,25.0,14.0,47.0,253465.0,93.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,2.0
33.0,25.0,8.0,2.0,1.0,248.0,25.0,14.0,47.0,265615.0,94.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,2.0
33.0,0.0,10.0,6.0,4.0,248.0,25.0,14.0,47.0,265017.0,88.0,1.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,0.0
33.0,14.0,3.0,6.0,2.0,248.0,25.0,14.0,47.0,343253.0,95.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,3.0
33.0,23.0,3.0,2.0,2.0,248.0,25.0,14.0,47.0,222196.0,99.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,2.0
33.0,23.0,9.0,6.0,1.0,248.0,25.0,14.0,47.0,261756.0,87.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,1.0
33.0,13.0,3.0,2.0,2.0,248.0,25.0,14.0,47.0,222196.0,99.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,2.0
33.0,25.0,3.0,3.0,2.0,248.0,25.0,14.0,47.0,222196.0,99.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,3.0
33.0,26.0,4.0,2.0,3.0,248.0,25.0,14.0,47.0,239409.0,98.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,4.0
33.0,10.0,10.0,2.0,4.0,248.0,25.0,14.0,47.0,284853.0,91.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,8.0
33.0,19.0,4.0,4.0,3.0,248.0,25.0,14.0,47.0,246288.0,91.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,8.0
33.0,1.0,2.0,4.0,2.0,248.0,25.0,14.0,47.0,264249.0,97.0,0.0,1.0,2.0,0.0,0.0,1.0,86.0,165.0,8.0
34.0,18.0,3.0,3.0,2.0,118.0,10.0,10.0,37.0,244387.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,8.0
34.0,26.0,6.0,6.0,3.0,118.0,10.0,10.0,37.0,275089.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,8.0
34.0,25.0,12.0,3.0,4.0,118.0,10.0,10.0,37.0,236629.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,8.0
34.0,28.0,2.0,3.0,2.0,118.0,10.0,10.0,37.0,251818.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,8.0,5.0,4.0,3.0,118.0,10.0,10.0,37.0,237656.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,3.0
34.0,23.0,7.0,4.0,1.0,118.0,10.0,10.0,37.0,264604.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,10.0,6.0,4.0,1.0,118.0,10.0,10.0,37.0,275089.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,3.0
34.0,23.0,10.0,3.0,4.0,118.0,10.0,10.0,37.0,253465.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,3.0
34.0,23.0,9.0,3.0,4.0,118.0,10.0,10.0,37.0,241476.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,28.0,7.0,2.0,1.0,118.0,10.0,10.0,37.0,264604.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,4.0
34.0,23.0,9.0,2.0,1.0,118.0,10.0,10.0,37.0,241476.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,4.0
34.0,25.0,6.0,2.0,1.0,118.0,10.0,10.0,37.0,275089.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,3.0
34.0,23.0,9.0,2.0,1.0,118.0,10.014198937590455,10.0,37.0,241476.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,3.0
34.0,19.0,1.0,2.0,2.0,118.0,10.0,10.0,37.0,330061.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,4.273900620852606
34.0,28.0,5.0,3.0,3.0,118.0,10.0,10.0,37.0,237656.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,1.0
34.0,10.0,6.0,4.0,3.0,118.0,10.0,10.0,37.0,275089.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,8.0
34.0,8.0,6.0,6.0,1.0,118.0,10.0,10.0,37.0,275089.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,27.0,1.0,2.0,2.0,118.0,10.0,10.0,37.0,308593.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,11.0,4.0,4.0,3.0,118.0,10.0,10.0,37.0,239409.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,27.0,1.0,4.0,2.0,118.0,10.0,10.0,37.0,308593.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,27.0,1.0,5.0,2.0,118.0,10.0,10.0,37.0,308593.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,27.0,1.0,6.0,2.0,118.0,10.0,10.0,37.0,308593.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,28.0,8.0,3.0,1.0,118.0,10.0,10.0,37.0,249797.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,5.0
34.0,27.0,1.0,3.0,2.0,118.0,10.0,10.0,37.0,308593.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,23.0,6.0,2.0,3.0,118.0,10.0,10.0,37.0,253957.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,3.0
34.0,27.0,1.0,3.0,2.0,118.0,10.0,10.0,37.0,308593.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,27.0,1.0,4.0,2.0,118.0,10.0,10.0,37.0,308593.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,27.0,1.0,2.0,2.0,118.0,10.0,10.0,37.0,308593.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,0.0
34.0,8.0,11.0,3.0,4.0,118.0,10.0,10.0,37.0,268519.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,8.0
34.0,28.0,6.0,3.0,3.0,118.0,10.0,10.0,37.0,253957.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,11.0,11.0,2.0,4.0,118.0,10.0,10.0,37.0,284031.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,8.0
34.0,28.0,7.0,3.0,1.0,118.0,10.0,10.0,37.0,230290.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,8.0
34.0,26.0,7.0,6.0,1.0,118.0,10.0,10.0,37.0,230290.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,8.0
34.0,27.0,1.0,5.0,2.0,118.0,10.0,10.0,37.0,308593.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,28.0,5.0,2.0,3.0,118.0,10.0,10.0,37.0,246074.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,1.0
34.0,23.0,11.0,2.0,4.0,118.0,10.0,10.0,37.0,268519.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,8.0
34.0,27.0,1.0,2.0,2.0,118.0,10.0,10.0,37.0,308593.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,2.0
34.0,28.0,9.0,3.0,1.0,118.0,10.0,10.0,37.0,261756.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,3.0
34.0,26.0,7.0,6.0,1.0,118.0,10.0,10.0,37.0,275312.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,4.0
34.0,5.0,7.0,6.0,1.0,118.0,10.0,10.0,37.0,275312.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,8.0
34.0,19.0,12.0,3.0,4.0,118.0,10.0,10.0,37.0,261306.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,172.0,1.9043735958985306
